id,lat,lng,category,source
potential-map2-0418,50.39219,-4.10240,undifferentiated,1940s-map
potential-map2-0419,50.39220,-4.10164,undifferentiated,1940s-map
potential-map2-0420,50.39221,-4.10081,undifferentiated,1940s-map
potential-map2-0421,50.39221,-4.10007,undifferentiated,1940s-map
potential-map2-0422,50.39216,-4.09919,undifferentiated,1940s-map
potential-map2-0423,50.39216,-4.09745,undifferentiated,1940s-map
potential-map2-0424,50.39218,-4.09656,undifferentiated,1940s-map
potential-map2-0425,50.39217,-4.09574,undifferentiated,1940s-map
potential-map2-0426,50.39223,-4.08709,undifferentiated,1940s-map
potential-map2-0427,50.39194,-4.16688,undifferentiated,1940s-map
potential-map2-0428,50.39189,-4.16624,undifferentiated,1940s-map
potential-map2-0429,50.39196,-4.15669,undifferentiated,1940s-map
potential-map2-0430,50.39213,-4.09831,undifferentiated,1940s-map
potential-map2-0431,50.39214,-4.09494,undifferentiated,1940s-map
potential-map2-0432,50.39191,-4.18999,undifferentiated,1940s-map
potential-map2-0433,50.39185,-4.17035,undifferentiated,1940s-map
potential-map2-0434,50.39186,-4.16551,undifferentiated,1940s-map
potential-map2-0435,50.39198,-4.13669,undifferentiated,1940s-map
potential-map2-0436,50.39183,-4.16776,undifferentiated,1940s-map
potential-map2-0437,50.39185,-4.15135,undifferentiated,1940s-map
potential-map2-0438,50.39166,-4.18769,undifferentiated,1940s-map
potential-map2-0439,50.39173,-4.18521,undifferentiated,1940s-map
potential-map2-0440,50.39168,-4.18098,undifferentiated,1940s-map
potential-map2-0441,50.39166,-4.17424,undifferentiated,1940s-map
potential-map2-0442,50.39172,-4.16356,undifferentiated,1940s-map
potential-map2-0443,50.39174,-4.13016,undifferentiated,1940s-map
potential-map2-0444,50.39161,-4.18179,undifferentiated,1940s-map
potential-map2-0445,50.39168,-4.12912,undifferentiated,1940s-map
potential-map2-0446,50.39179,-4.08845,undifferentiated,1940s-map
potential-map2-0447,50.39148,-4.19226,undifferentiated,1940s-map
potential-map2-0448,50.39154,-4.18907,undifferentiated,1940s-map
potential-map2-0449,50.39152,-4.12823,undifferentiated,1940s-map
potential-map2-0450,50.39142,-4.17580,undifferentiated,1940s-map
potential-map2-0451,50.39148,-4.17043,undifferentiated,1940s-map
potential-map2-0452,50.39146,-4.15907,undifferentiated,1940s-map
potential-map2-0453,50.39133,-4.17325,undifferentiated,1940s-map
potential-map2-0454,50.39091,-4.13526,undifferentiated,1940s-map
potential-map2-0455,50.39081,-4.13645,undifferentiated,1940s-map
potential-map2-0456,50.39129,-4.13524,undifferentiated,1940s-map
potential-map2-0457,50.39096,-4.13619,undifferentiated,1940s-map
potential-map2-0458,50.39033,-4.13610,undifferentiated,1940s-map
potential-map2-0459,50.39107,-4.13476,undifferentiated,1940s-map
potential-map2-0460,50.39073,-4.13576,undifferentiated,1940s-map
potential-map2-0461,50.39055,-4.13710,undifferentiated,1940s-map
potential-map2-0462,50.39056,-4.13654,undifferentiated,1940s-map
potential-map2-0463,50.39107,-4.13581,undifferentiated,1940s-map
potential-map2-0464,50.39134,-4.12561,undifferentiated,1940s-map
potential-map2-0465,50.39114,-4.18214,undifferentiated,1940s-map
potential-map2-0466,50.39121,-4.17405,undifferentiated,1940s-map
potential-map2-0467,50.39110,-4.16828,undifferentiated,1940s-map
potential-map2-0468,50.39091,-4.19196,undifferentiated,1940s-map
potential-map2-0469,50.39105,-4.15509,undifferentiated,1940s-map
potential-map2-0470,50.39108,-4.12404,undifferentiated,1940s-map
potential-map2-0471,50.39096,-4.13073,undifferentiated,1940s-map
potential-map2-0472,50.39105,-4.11202,undifferentiated,1940s-map
potential-map2-0473,50.39080,-4.18613,undifferentiated,1940s-map
potential-map2-0474,50.39070,-4.17042,undifferentiated,1940s-map
potential-map2-0475,50.39079,-4.15373,undifferentiated,1940s-map
potential-map2-0476,50.39086,-4.11111,undifferentiated,1940s-map
potential-map2-0477,50.39043,-4.12682,undifferentiated,1940s-map
potential-map2-0478,50.39068,-4.12636,undifferentiated,1940s-map
potential-map2-0479,50.39062,-4.13005,undifferentiated,1940s-map
potential-map2-0480,50.39061,-4.12445,undifferentiated,1940s-map
potential-map2-0481,50.39042,-4.18580,undifferentiated,1940s-map
potential-map2-0482,50.39049,-4.17152,undifferentiated,1940s-map
potential-map2-0483,50.39050,-4.11848,undifferentiated,1940s-map
potential-map2-0484,50.39058,-4.10928,undifferentiated,1940s-map
potential-map2-0485,50.39035,-4.16274,undifferentiated,1940s-map
potential-map2-0486,50.39047,-4.12826,undifferentiated,1940s-map
potential-map2-0487,50.39026,-4.18429,undifferentiated,1940s-map
potential-map2-0488,50.39023,-4.18317,undifferentiated,1940s-map
potential-map2-0489,50.38997,-4.17096,undifferentiated,1940s-map
potential-map2-0490,50.39026,-4.17084,undifferentiated,1940s-map
potential-map2-0491,50.38983,-4.17120,undifferentiated,1940s-map
potential-map2-0492,50.39026,-4.16991,undifferentiated,1940s-map
potential-map2-0493,50.39041,-4.07555,undifferentiated,1940s-map
potential-map2-0494,50.39019,-4.16498,undifferentiated,1940s-map
potential-map2-0495,50.39025,-4.15537,undifferentiated,1940s-map
potential-map2-0496,50.39028,-4.13146,undifferentiated,1940s-map
potential-map2-0497,50.39013,-4.17579,undifferentiated,1940s-map
potential-map2-0498,50.39015,-4.12771,undifferentiated,1940s-map
potential-map2-0499,50.38967,-4.12601,undifferentiated,1940s-map
potential-map2-0500,50.38985,-4.12639,undifferentiated,1940s-map
potential-map2-0501,50.39015,-4.12616,undifferentiated,1940s-map
potential-map2-0502,50.38989,-4.12676,undifferentiated,1940s-map
potential-map2-0503,50.38997,-4.17836,undifferentiated,1940s-map
potential-map2-0504,50.39000,-4.15438,undifferentiated,1940s-map
potential-map2-0505,50.39003,-4.12535,undifferentiated,1940s-map
potential-map2-0506,50.39012,-4.07850,undifferentiated,1940s-map
potential-map2-0507,50.39018,-4.07681,undifferentiated,1940s-map
potential-map2-0508,50.38989,-4.16913,undifferentiated,1940s-map
potential-map2-0509,50.38994,-4.13078,undifferentiated,1940s-map
potential-map2-0510,50.38902,-4.17280,undifferentiated,1940s-map
potential-map2-0511,50.38879,-4.17185,undifferentiated,1940s-map
potential-map2-0512,50.38981,-4.17289,undifferentiated,1940s-map
potential-map2-0513,50.38947,-4.17233,undifferentiated,1940s-map
potential-map2-0514,50.38896,-4.17138,undifferentiated,1940s-map
potential-map2-0515,50.38920,-4.17223,undifferentiated,1940s-map
potential-map2-0516,50.38892,-4.17232,undifferentiated,1940s-map
potential-map2-0517,50.38946,-4.17286,undifferentiated,1940s-map
potential-map2-0518,50.38976,-4.18215,undifferentiated,1940s-map
potential-map2-0519,50.38972,-4.17781,undifferentiated,1940s-map
potential-map2-0520,50.38976,-4.16991,undifferentiated,1940s-map
potential-map2-0521,50.38994,-4.07619,undifferentiated,1940s-map
potential-map2-0522,50.38964,-4.18130,undifferentiated,1940s-map
potential-map2-0523,50.38965,-4.17645,undifferentiated,1940s-map
potential-map2-0524,50.38934,-4.17585,undifferentiated,1940s-map
potential-map2-0525,50.38963,-4.17548,undifferentiated,1940s-map
potential-map2-0526,50.38969,-4.17388,undifferentiated,1940s-map
potential-map2-0527,50.38915,-4.18007,undifferentiated,1940s-map
potential-map2-0528,50.38952,-4.17978,undifferentiated,1940s-map
potential-map2-0529,50.38945,-4.17831,undifferentiated,1940s-map
potential-map2-0530,50.38940,-4.17155,undifferentiated,1940s-map
potential-map2-0531,50.38933,-4.17706,undifferentiated,1940s-map
potential-map2-0532,50.38932,-4.17387,undifferentiated,1940s-map
potential-map2-0533,50.38952,-4.07204,undifferentiated,1940s-map
potential-map2-0534,50.38908,-4.18179,undifferentiated,1940s-map
potential-map2-0535,50.38906,-4.17857,undifferentiated,1940s-map
potential-map2-0536,50.38921,-4.07824,undifferentiated,1940s-map
potential-map2-0537,50.38926,-4.07764,undifferentiated,1940s-map
potential-map2-0538,50.38897,-4.12720,undifferentiated,1940s-map
potential-map2-0539,50.38902,-4.12610,undifferentiated,1940s-map
potential-map2-0540,50.38907,-4.10539,undifferentiated,1940s-map
potential-map2-0541,50.38879,-4.17975,undifferentiated,1940s-map
potential-map2-0542,50.38887,-4.12824,undifferentiated,1940s-map
potential-map2-0543,50.38873,-4.17739,undifferentiated,1940s-map
potential-map2-0544,50.38859,-4.15583,undifferentiated,1940s-map
potential-map2-0545,50.38810,-4.15510,undifferentiated,1940s-map
potential-map2-0546,50.38870,-4.15632,undifferentiated,1940s-map
potential-map2-0547,50.38843,-4.15524,undifferentiated,1940s-map
potential-map2-0548,50.38887,-4.07779,undifferentiated,1940s-map
potential-map2-0549,50.38854,-4.18054,undifferentiated,1940s-map
potential-map2-0550,50.38867,-4.10762,undifferentiated,1940s-map
potential-map2-0551,50.38846,-4.16491,undifferentiated,1940s-map
potential-map2-0552,50.38848,-4.16000,undifferentiated,1940s-map
potential-map2-0553,50.38859,-4.11504,undifferentiated,1940s-map
potential-map2-0554,50.38837,-4.17941,undifferentiated,1940s-map
potential-map2-0555,50.38842,-4.15798,undifferentiated,1940s-map
potential-map2-0556,50.38845,-4.11845,undifferentiated,1940s-map
potential-map2-0557,50.38849,-4.11779,undifferentiated,1940s-map
potential-map2-0558,50.38831,-4.17469,undifferentiated,1940s-map
potential-map2-0559,50.38830,-4.17272,undifferentiated,1940s-map
potential-map2-0560,50.38833,-4.16629,undifferentiated,1940s-map
potential-map2-0561,50.38828,-4.16156,undifferentiated,1940s-map
potential-map2-0562,50.38842,-4.07826,undifferentiated,1940s-map
potential-map2-0563,50.38824,-4.18409,undifferentiated,1940s-map
potential-map2-0564,50.38811,-4.18431,undifferentiated,1940s-map
potential-map2-0565,50.38832,-4.11210,undifferentiated,1940s-map
potential-map2-0566,50.38821,-4.12606,undifferentiated,1940s-map
potential-map2-0567,50.38820,-4.10933,undifferentiated,1940s-map
potential-map2-0568,50.38804,-4.18196,undifferentiated,1940s-map
potential-map2-0569,50.38806,-4.13290,undifferentiated,1940s-map
potential-map2-0570,50.38795,-4.17204,undifferentiated,1940s-map
potential-map2-0571,50.38798,-4.16043,undifferentiated,1940s-map
potential-map2-0572,50.38802,-4.11774,undifferentiated,1940s-map
potential-map2-0573,50.38747,-4.18509,undifferentiated,1940s-map
potential-map2-0574,50.38770,-4.18533,undifferentiated,1940s-map
potential-map2-0575,50.38781,-4.18564,undifferentiated,1940s-map
potential-map2-0576,50.38728,-4.18560,undifferentiated,1940s-map
potential-map2-0577,50.38789,-4.17376,undifferentiated,1940s-map
potential-map2-0578,50.38795,-4.10319,undifferentiated,1940s-map
potential-map2-0579,50.38766,-4.18381,undifferentiated,1940s-map
potential-map2-0580,50.38764,-4.16966,undifferentiated,1940s-map
potential-map2-0581,50.38776,-4.13044,undifferentiated,1940s-map
potential-map2-0582,50.38780,-4.11843,undifferentiated,1940s-map
potential-map2-0583,50.38777,-4.08725,undifferentiated,1940s-map
potential-map2-0584,50.38763,-4.17727,undifferentiated,1940s-map
potential-map2-0585,50.38764,-4.16471,undifferentiated,1940s-map
potential-map2-0586,50.38767,-4.13331,undifferentiated,1940s-map
potential-map2-0587,50.38764,-4.11662,undifferentiated,1940s-map
potential-map2-0588,50.38767,-4.11482,undifferentiated,1940s-map
potential-map2-0589,50.38770,-4.11024,undifferentiated,1940s-map
potential-map2-0590,50.38752,-4.17506,undifferentiated,1940s-map
potential-map2-0591,50.38741,-4.18031,undifferentiated,1940s-map
potential-map2-0592,50.38735,-4.17434,undifferentiated,1940s-map
potential-map2-0593,50.38744,-4.17125,undifferentiated,1940s-map
potential-map2-0594,50.38741,-4.14306,undifferentiated,1940s-map
potential-map2-0595,50.38749,-4.11357,undifferentiated,1940s-map
potential-map2-0596,50.38749,-4.10830,undifferentiated,1940s-map
potential-map2-0597,50.38741,-4.14234,undifferentiated,1940s-map
potential-map2-0598,50.38739,-4.13265,undifferentiated,1940s-map
potential-map2-0599,50.38743,-4.11724,undifferentiated,1940s-map
potential-map2-0600,50.38741,-4.11259,undifferentiated,1940s-map
potential-map2-0601,50.38715,-4.18653,undifferentiated,1940s-map
potential-map2-0602,50.38724,-4.16440,undifferentiated,1940s-map
potential-map2-0603,50.38715,-4.16348,undifferentiated,1940s-map
potential-map2-0604,50.38726,-4.08624,undifferentiated,1940s-map
potential-map2-0605,50.38700,-4.18114,undifferentiated,1940s-map
potential-map2-0606,50.38707,-4.17984,undifferentiated,1940s-map
potential-map2-0607,50.38710,-4.16263,undifferentiated,1940s-map
potential-map2-0608,50.38717,-4.11626,undifferentiated,1940s-map
potential-map2-0609,50.38700,-4.17216,undifferentiated,1940s-map
potential-map2-0610,50.38710,-4.09040,undifferentiated,1940s-map
potential-map2-0611,50.38684,-4.18799,undifferentiated,1940s-map
potential-map2-0612,50.38688,-4.15077,undifferentiated,1940s-map
potential-map2-0613,50.38694,-4.13147,undifferentiated,1940s-map
potential-map2-0614,50.38694,-4.11111,undifferentiated,1940s-map
potential-map2-0615,50.38679,-4.17380,undifferentiated,1940s-map
potential-map2-0616,50.38679,-4.16120,undifferentiated,1940s-map
potential-map2-0617,50.38683,-4.14276,undifferentiated,1940s-map
potential-map2-0618,50.38664,-4.18196,undifferentiated,1940s-map
potential-map2-0619,50.38670,-4.17260,undifferentiated,1940s-map
potential-map2-0620,50.38661,-4.17180,undifferentiated,1940s-map
potential-map2-0621,50.38662,-4.17015,undifferentiated,1940s-map
potential-map2-0622,50.38657,-4.16909,undifferentiated,1940s-map
potential-map2-0623,50.38667,-4.15198,undifferentiated,1940s-map
potential-map2-0624,50.38671,-4.08753,undifferentiated,1940s-map
potential-map2-0625,50.38651,-4.14535,undifferentiated,1940s-map
potential-map2-0626,50.38651,-4.14412,undifferentiated,1940s-map
potential-map2-0627,50.38663,-4.12358,undifferentiated,1940s-map
potential-map2-0628,50.38664,-4.11602,undifferentiated,1940s-map
potential-map2-0629,50.38644,-4.17680,undifferentiated,1940s-map
potential-map2-0630,50.38638,-4.17088,undifferentiated,1940s-map
potential-map2-0631,50.38603,-4.17056,undifferentiated,1940s-map
potential-map2-0632,50.38638,-4.16287,undifferentiated,1940s-map
potential-map2-0633,50.38648,-4.12264,undifferentiated,1940s-map
potential-map2-0634,50.38628,-4.17897,undifferentiated,1940s-map
potential-map2-0635,50.38632,-4.17764,undifferentiated,1940s-map
potential-map2-0636,50.38629,-4.17604,undifferentiated,1940s-map
potential-map2-0637,50.38635,-4.17495,undifferentiated,1940s-map
potential-map2-0638,50.38634,-4.16443,undifferentiated,1940s-map
potential-map2-0639,50.38630,-4.16362,undifferentiated,1940s-map
potential-map2-0640,50.38637,-4.07878,undifferentiated,1940s-map
potential-map2-0641,50.38620,-4.17300,undifferentiated,1940s-map
potential-map2-0642,50.38620,-4.16996,undifferentiated,1940s-map
potential-map2-0643,50.38529,-4.16842,undifferentiated,1940s-map
potential-map2-0644,50.38613,-4.16867,undifferentiated,1940s-map
potential-map2-0645,50.38587,-4.16865,undifferentiated,1940s-map
potential-map2-0646,50.38589,-4.16920,undifferentiated,1940s-map
potential-map2-0647,50.38568,-4.16840,undifferentiated,1940s-map
potential-map2-0648,50.38615,-4.14600,undifferentiated,1940s-map
potential-map2-0649,50.38626,-4.13158,undifferentiated,1940s-map
potential-map2-0650,50.38623,-4.11076,undifferentiated,1940s-map
potential-map2-0651,50.38596,-4.10639,undifferentiated,1940s-map
potential-map2-0652,50.38627,-4.10667,undifferentiated,1940s-map
potential-map2-0653,50.38627,-4.10552,undifferentiated,1940s-map
potential-map2-0654,50.38607,-4.18699,undifferentiated,1940s-map
potential-map2-0655,50.38603,-4.17682,undifferentiated,1940s-map
potential-map2-0656,50.38608,-4.15386,undifferentiated,1940s-map
potential-map2-0657,50.38614,-4.14692,undifferentiated,1940s-map
potential-map2-0658,50.38587,-4.16030,undifferentiated,1940s-map
potential-map2-0659,50.38600,-4.16091,undifferentiated,1940s-map
potential-map2-0660,50.38594,-4.15957,undifferentiated,1940s-map
potential-map2-0661,50.38599,-4.15792,undifferentiated,1940s-map
potential-map2-0662,50.38600,-4.15037,undifferentiated,1940s-map
potential-map2-0663,50.38613,-4.08868,undifferentiated,1940s-map
potential-map2-0664,50.38590,-4.18122,undifferentiated,1940s-map
potential-map2-0665,50.38587,-4.16639,undifferentiated,1940s-map
potential-map2-0666,50.38592,-4.16248,undifferentiated,1940s-map
potential-map2-0667,50.38593,-4.14450,undifferentiated,1940s-map
potential-map2-0668,50.38600,-4.11575,undifferentiated,1940s-map
potential-map2-0669,50.38600,-4.08988,undifferentiated,1940s-map
potential-map2-0670,50.38577,-4.16343,undifferentiated,1940s-map
potential-map2-0671,50.38539,-4.16344,undifferentiated,1940s-map
potential-map2-0672,50.38586,-4.12682,undifferentiated,1940s-map
potential-map2-0673,50.38588,-4.12578,undifferentiated,1940s-map
potential-map2-0674,50.38586,-4.11921,undifferentiated,1940s-map
potential-map2-0675,50.38556,-4.11890,undifferentiated,1940s-map
potential-map2-0676,50.38541,-4.18557,undifferentiated,1940s-map
potential-map2-0677,50.38567,-4.18530,undifferentiated,1940s-map
potential-map2-0678,50.38571,-4.18450,undifferentiated,1940s-map
potential-map2-0679,50.38573,-4.17488,undifferentiated,1940s-map
potential-map2-0680,50.38568,-4.15547,undifferentiated,1940s-map
potential-map2-0681,50.38577,-4.15119,undifferentiated,1940s-map
potential-map2-0682,50.38582,-4.10752,undifferentiated,1940s-map
potential-map2-0683,50.38584,-4.07979,undifferentiated,1940s-map
potential-map2-0684,50.38555,-4.17907,undifferentiated,1940s-map
potential-map2-0685,50.38561,-4.15187,undifferentiated,1940s-map
potential-map2-0686,50.38540,-4.18638,undifferentiated,1940s-map
potential-map2-0687,50.38543,-4.18150,undifferentiated,1940s-map
potential-map2-0688,50.38547,-4.16741,undifferentiated,1940s-map
potential-map2-0689,50.38545,-4.16242,undifferentiated,1940s-map
potential-map2-0690,50.38546,-4.15986,undifferentiated,1940s-map
potential-map2-0691,50.38550,-4.12267,undifferentiated,1940s-map
potential-map2-0692,50.38535,-4.18350,undifferentiated,1940s-map
